,gt,alt,flight_num,flight_path_file
20059,dataset/gt/19_5673.npy,dataset/alt/19_5673_alt.npy,19,dublaz/F_150326_154909.laz
20060,dataset/gt/19_2971.npy,dataset/alt/19_2971_alt.npy,19,dublaz/F_150326_154909.laz
20061,dataset/gt/31_1481.npy,dataset/alt/31_1481_alt.npy,31,dublaz/F_150326_131220.laz
20062,dataset/gt/31_355.npy,dataset/alt/31_355_alt.npy,31,dublaz/F_150326_131220.laz
20063,dataset/gt/14_438.npy,dataset/alt/14_438_alt.npy,14,dublaz/F_150326_122222.laz
20064,dataset/gt/36_782.npy,dataset/alt/36_782_alt.npy,36,dublaz/F_150326_134430.laz
20065,dataset/gt/37_739.npy,dataset/alt/37_739_alt.npy,37,dublaz/F_150326_160709.laz
20066,dataset/gt/20_839.npy,dataset/alt/20_839_alt.npy,20,dublaz/F_150326_120854.laz
20067,dataset/gt/19_1890.npy,dataset/alt/19_1890_alt.npy,19,dublaz/F_150326_154909.laz
20068,dataset/gt/27_5687.npy,dataset/alt/27_5687_alt.npy,27,dublaz/F_150326_132400.laz
20069,dataset/gt/24_84.npy,dataset/alt/24_84_alt.npy,24,dublaz/F_150326_124922.laz
20070,dataset/gt/3_742.npy,dataset/alt/3_742_alt.npy,3,dublaz/F_150326_122941.laz
20071,dataset/gt/13_687.npy,dataset/alt/13_687_alt.npy,13,dublaz/F_150326_151147.laz
20072,dataset/gt/18_316.npy,dataset/alt/18_316_alt.npy,18,dublaz/F_150326_160443.laz
20073,dataset/gt/13_1554.npy,dataset/alt/13_1554_alt.npy,13,dublaz/F_150326_151147.laz
20074,dataset/gt/16_81.npy,dataset/alt/16_81_alt.npy,16,dublaz/F_150326_161223.laz
20075,dataset/gt/16_1228.npy,dataset/alt/16_1228_alt.npy,16,dublaz/F_150326_161223.laz
20076,dataset/gt/33_337.npy,dataset/alt/33_337_alt.npy,33,dublaz/F_150326_120403.laz
20077,dataset/gt/5_531.npy,dataset/alt/5_531_alt.npy,5,dublaz/F_150326_160149.laz
20078,dataset/gt/13_3209.npy,dataset/alt/13_3209_alt.npy,13,dublaz/F_150326_151147.laz
20079,dataset/gt/18_381.npy,dataset/alt/18_381_alt.npy,18,dublaz/F_150326_160443.laz
20080,dataset/gt/14_1085.npy,dataset/alt/14_1085_alt.npy,14,dublaz/F_150326_122222.laz
20081,dataset/gt/36_167.npy,dataset/alt/36_167_alt.npy,36,dublaz/F_150326_134430.laz
20082,dataset/gt/22_406.npy,dataset/alt/22_406_alt.npy,22,dublaz/F_150326_123922.laz
20083,dataset/gt/31_2344.npy,dataset/alt/31_2344_alt.npy,31,dublaz/F_150326_131220.laz
20084,dataset/gt/16_41.npy,dataset/alt/16_41_alt.npy,16,dublaz/F_150326_161223.laz
20085,dataset/gt/24_1016.npy,dataset/alt/24_1016_alt.npy,24,dublaz/F_150326_124922.laz
20086,dataset/gt/3_80.npy,dataset/alt/3_80_alt.npy,3,dublaz/F_150326_122941.laz
20087,dataset/gt/18_1076.npy,dataset/alt/18_1076_alt.npy,18,dublaz/F_150326_160443.laz
20088,dataset/gt/19_5594.npy,dataset/alt/19_5594_alt.npy,19,dublaz/F_150326_154909.laz
20089,dataset/gt/36_574.npy,dataset/alt/36_574_alt.npy,36,dublaz/F_150326_134430.laz
20090,dataset/gt/13_2465.npy,dataset/alt/13_2465_alt.npy,13,dublaz/F_150326_151147.laz
20091,dataset/gt/37_455.npy,dataset/alt/37_455_alt.npy,37,dublaz/F_150326_160709.laz
20092,dataset/gt/18_48.npy,dataset/alt/18_48_alt.npy,18,dublaz/F_150326_160443.laz
20093,dataset/gt/27_4675.npy,dataset/alt/27_4675_alt.npy,27,dublaz/F_150326_132400.laz
20094,dataset/gt/13_1277.npy,dataset/alt/13_1277_alt.npy,13,dublaz/F_150326_151147.laz
20095,dataset/gt/19_4879.npy,dataset/alt/19_4879_alt.npy,19,dublaz/F_150326_154909.laz
20096,dataset/gt/36_152.npy,dataset/alt/36_152_alt.npy,36,dublaz/F_150326_134430.laz
20097,dataset/gt/19_2676.npy,dataset/alt/19_2676_alt.npy,19,dublaz/F_150326_154909.laz
20098,dataset/gt/37_104.npy,dataset/alt/37_104_alt.npy,37,dublaz/F_150326_160709.laz
20099,dataset/gt/31_308.npy,dataset/alt/31_308_alt.npy,31,dublaz/F_150326_131220.laz
20100,dataset/gt/33_241.npy,dataset/alt/33_241_alt.npy,33,dublaz/F_150326_120403.laz
20101,dataset/gt/27_562.npy,dataset/alt/27_562_alt.npy,27,dublaz/F_150326_132400.laz
20102,dataset/gt/13_1294.npy,dataset/alt/13_1294_alt.npy,13,dublaz/F_150326_151147.laz
20103,dataset/gt/19_1349.npy,dataset/alt/19_1349_alt.npy,19,dublaz/F_150326_154909.laz
20104,dataset/gt/19_342.npy,dataset/alt/19_342_alt.npy,19,dublaz/F_150326_154909.laz
20105,dataset/gt/33_301.npy,dataset/alt/33_301_alt.npy,33,dublaz/F_150326_120403.laz
20106,dataset/gt/36_489.npy,dataset/alt/36_489_alt.npy,36,dublaz/F_150326_134430.laz
20107,dataset/gt/37_946.npy,dataset/alt/37_946_alt.npy,37,dublaz/F_150326_160709.laz
20108,dataset/gt/20_272.npy,dataset/alt/20_272_alt.npy,20,dublaz/F_150326_120854.laz
20109,dataset/gt/31_2099.npy,dataset/alt/31_2099_alt.npy,31,dublaz/F_150326_131220.laz
20110,dataset/gt/36_653.npy,dataset/alt/36_653_alt.npy,36,dublaz/F_150326_134430.laz
20111,dataset/gt/38_678.npy,dataset/alt/38_678_alt.npy,38,dublaz/F_150326_145523.laz
20112,dataset/gt/14_1077.npy,dataset/alt/14_1077_alt.npy,14,dublaz/F_150326_122222.laz
20113,dataset/gt/27_3431.npy,dataset/alt/27_3431_alt.npy,27,dublaz/F_150326_132400.laz
20114,dataset/gt/3_930.npy,dataset/alt/3_930_alt.npy,3,dublaz/F_150326_122941.laz
20115,dataset/gt/14_940.npy,dataset/alt/14_940_alt.npy,14,dublaz/F_150326_122222.laz
20116,dataset/gt/3_313.npy,dataset/alt/3_313_alt.npy,3,dublaz/F_150326_122941.laz
20117,dataset/gt/37_91.npy,dataset/alt/37_91_alt.npy,37,dublaz/F_150326_160709.laz
20118,dataset/gt/18_0.npy,dataset/alt/18_0_alt.npy,18,dublaz/F_150326_160443.laz
20119,dataset/gt/16_27.npy,dataset/alt/16_27_alt.npy,16,dublaz/F_150326_161223.laz
20120,dataset/gt/16_347.npy,dataset/alt/16_347_alt.npy,16,dublaz/F_150326_161223.laz
20121,dataset/gt/13_2289.npy,dataset/alt/13_2289_alt.npy,13,dublaz/F_150326_151147.laz
20122,dataset/gt/13_2837.npy,dataset/alt/13_2837_alt.npy,13,dublaz/F_150326_151147.laz
20123,dataset/gt/13_1756.npy,dataset/alt/13_1756_alt.npy,13,dublaz/F_150326_151147.laz
20124,dataset/gt/22_24.npy,dataset/alt/22_24_alt.npy,22,dublaz/F_150326_123922.laz
20125,dataset/gt/1_623.npy,dataset/alt/1_623_alt.npy,1,dublaz/F_150326_125917.laz
20126,dataset/gt/37_840.npy,dataset/alt/37_840_alt.npy,37,dublaz/F_150326_160709.laz
20127,dataset/gt/19_3229.npy,dataset/alt/19_3229_alt.npy,19,dublaz/F_150326_154909.laz
20128,dataset/gt/27_799.npy,dataset/alt/27_799_alt.npy,27,dublaz/F_150326_132400.laz
20129,dataset/gt/19_2361.npy,dataset/alt/19_2361_alt.npy,19,dublaz/F_150326_154909.laz
20130,dataset/gt/19_5146.npy,dataset/alt/19_5146_alt.npy,19,dublaz/F_150326_154909.laz
20131,dataset/gt/19_1351.npy,dataset/alt/19_1351_alt.npy,19,dublaz/F_150326_154909.laz
20132,dataset/gt/19_1190.npy,dataset/alt/19_1190_alt.npy,19,dublaz/F_150326_154909.laz
20133,dataset/gt/22_574.npy,dataset/alt/22_574_alt.npy,22,dublaz/F_150326_123922.laz
20134,dataset/gt/19_2359.npy,dataset/alt/19_2359_alt.npy,19,dublaz/F_150326_154909.laz
20135,dataset/gt/38_841.npy,dataset/alt/38_841_alt.npy,38,dublaz/F_150326_145523.laz
20136,dataset/gt/27_2550.npy,dataset/alt/27_2550_alt.npy,27,dublaz/F_150326_132400.laz
20137,dataset/gt/27_459.npy,dataset/alt/27_459_alt.npy,27,dublaz/F_150326_132400.laz
20138,dataset/gt/27_4955.npy,dataset/alt/27_4955_alt.npy,27,dublaz/F_150326_132400.laz
20139,dataset/gt/31_746.npy,dataset/alt/31_746_alt.npy,31,dublaz/F_150326_131220.laz
20140,dataset/gt/19_1783.npy,dataset/alt/19_1783_alt.npy,19,dublaz/F_150326_154909.laz
20141,dataset/gt/12_774.npy,dataset/alt/12_774_alt.npy,12,dublaz/F_150326_150519.laz
20142,dataset/gt/27_5428.npy,dataset/alt/27_5428_alt.npy,27,dublaz/F_150326_132400.laz
20143,dataset/gt/27_2606.npy,dataset/alt/27_2606_alt.npy,27,dublaz/F_150326_132400.laz
20144,dataset/gt/24_601.npy,dataset/alt/24_601_alt.npy,24,dublaz/F_150326_124922.laz
20145,dataset/gt/22_114.npy,dataset/alt/22_114_alt.npy,22,dublaz/F_150326_123922.laz
20146,dataset/gt/27_2165.npy,dataset/alt/27_2165_alt.npy,27,dublaz/F_150326_132400.laz
20147,dataset/gt/37_1168.npy,dataset/alt/37_1168_alt.npy,37,dublaz/F_150326_160709.laz
20148,dataset/gt/20_929.npy,dataset/alt/20_929_alt.npy,20,dublaz/F_150326_120854.laz
20149,dataset/gt/16_1337.npy,dataset/alt/16_1337_alt.npy,16,dublaz/F_150326_161223.laz
20150,dataset/gt/9_793.npy,dataset/alt/9_793_alt.npy,9,dublaz/F_150326_131440.laz
20151,dataset/gt/22_178.npy,dataset/alt/22_178_alt.npy,22,dublaz/F_150326_123922.laz
20152,dataset/gt/13_1078.npy,dataset/alt/13_1078_alt.npy,13,dublaz/F_150326_151147.laz
20153,dataset/gt/19_4468.npy,dataset/alt/19_4468_alt.npy,19,dublaz/F_150326_154909.laz
20154,dataset/gt/36_741.npy,dataset/alt/36_741_alt.npy,36,dublaz/F_150326_134430.laz
20155,dataset/gt/19_5715.npy,dataset/alt/19_5715_alt.npy,19,dublaz/F_150326_154909.laz
20156,dataset/gt/22_373.npy,dataset/alt/22_373_alt.npy,22,dublaz/F_150326_123922.laz
20157,dataset/gt/35_392.npy,dataset/alt/35_392_alt.npy,35,dublaz/F_150326_120025.laz
20158,dataset/gt/19_4130.npy,dataset/alt/19_4130_alt.npy,19,dublaz/F_150326_154909.laz
20159,dataset/gt/36_268.npy,dataset/alt/36_268_alt.npy,36,dublaz/F_150326_134430.laz
20160,dataset/gt/29_80.npy,dataset/alt/29_80_alt.npy,29,dublaz/F_150326_125429.laz
20161,dataset/gt/27_4105.npy,dataset/alt/27_4105_alt.npy,27,dublaz/F_150326_132400.laz
20162,dataset/gt/12_407.npy,dataset/alt/12_407_alt.npy,12,dublaz/F_150326_150519.laz
20163,dataset/gt/37_711.npy,dataset/alt/37_711_alt.npy,37,dublaz/F_150326_160709.laz
20164,dataset/gt/26_63.npy,dataset/alt/26_63_alt.npy,26,dublaz/F_150326_124415.laz
20165,dataset/gt/19_4830.npy,dataset/alt/19_4830_alt.npy,19,dublaz/F_150326_154909.laz
20166,dataset/gt/18_1051.npy,dataset/alt/18_1051_alt.npy,18,dublaz/F_150326_160443.laz
20167,dataset/gt/22_307.npy,dataset/alt/22_307_alt.npy,22,dublaz/F_150326_123922.laz
20168,dataset/gt/31_2424.npy,dataset/alt/31_2424_alt.npy,31,dublaz/F_150326_131220.laz
20169,dataset/gt/5_175.npy,dataset/alt/5_175_alt.npy,5,dublaz/F_150326_160149.laz
20170,dataset/gt/31_1830.npy,dataset/alt/31_1830_alt.npy,31,dublaz/F_150326_131220.laz
20171,dataset/gt/31_648.npy,dataset/alt/31_648_alt.npy,31,dublaz/F_150326_131220.laz
20172,dataset/gt/29_361.npy,dataset/alt/29_361_alt.npy,29,dublaz/F_150326_125429.laz
20173,dataset/gt/19_3580.npy,dataset/alt/19_3580_alt.npy,19,dublaz/F_150326_154909.laz
20174,dataset/gt/13_2168.npy,dataset/alt/13_2168_alt.npy,13,dublaz/F_150326_151147.laz
20175,dataset/gt/20_994.npy,dataset/alt/20_994_alt.npy,20,dublaz/F_150326_120854.laz
20176,dataset/gt/18_198.npy,dataset/alt/18_198_alt.npy,18,dublaz/F_150326_160443.laz
20177,dataset/gt/19_2153.npy,dataset/alt/19_2153_alt.npy,19,dublaz/F_150326_154909.laz
20178,dataset/gt/27_278.npy,dataset/alt/27_278_alt.npy,27,dublaz/F_150326_132400.laz
20179,dataset/gt/13_268.npy,dataset/alt/13_268_alt.npy,13,dublaz/F_150326_151147.laz
20180,dataset/gt/31_1701.npy,dataset/alt/31_1701_alt.npy,31,dublaz/F_150326_131220.laz
20181,dataset/gt/19_1825.npy,dataset/alt/19_1825_alt.npy,19,dublaz/F_150326_154909.laz
20182,dataset/gt/35_184.npy,dataset/alt/35_184_alt.npy,35,dublaz/F_150326_120025.laz
20183,dataset/gt/27_3583.npy,dataset/alt/27_3583_alt.npy,27,dublaz/F_150326_132400.laz
20184,dataset/gt/19_695.npy,dataset/alt/19_695_alt.npy,19,dublaz/F_150326_154909.laz
20185,dataset/gt/27_2651.npy,dataset/alt/27_2651_alt.npy,27,dublaz/F_150326_132400.laz
20186,dataset/gt/11_659.npy,dataset/alt/11_659_alt.npy,11,dublaz/F_150326_161001.laz
20187,dataset/gt/19_5790.npy,dataset/alt/19_5790_alt.npy,19,dublaz/F_150326_154909.laz
20188,dataset/gt/9_629.npy,dataset/alt/9_629_alt.npy,9,dublaz/F_150326_131440.laz
20189,dataset/gt/27_4936.npy,dataset/alt/27_4936_alt.npy,27,dublaz/F_150326_132400.laz
20190,dataset/gt/18_134.npy,dataset/alt/18_134_alt.npy,18,dublaz/F_150326_160443.laz
20191,dataset/gt/12_151.npy,dataset/alt/12_151_alt.npy,12,dublaz/F_150326_150519.laz
20192,dataset/gt/27_3626.npy,dataset/alt/27_3626_alt.npy,27,dublaz/F_150326_132400.laz
20193,dataset/gt/24_750.npy,dataset/alt/24_750_alt.npy,24,dublaz/F_150326_124922.laz
20194,dataset/gt/24_316.npy,dataset/alt/24_316_alt.npy,24,dublaz/F_150326_124922.laz
20195,dataset/gt/14_921.npy,dataset/alt/14_921_alt.npy,14,dublaz/F_150326_122222.laz
20196,dataset/gt/19_418.npy,dataset/alt/19_418_alt.npy,19,dublaz/F_150326_154909.laz
20197,dataset/gt/20_944.npy,dataset/alt/20_944_alt.npy,20,dublaz/F_150326_120854.laz
20198,dataset/gt/12_163.npy,dataset/alt/12_163_alt.npy,12,dublaz/F_150326_150519.laz
20199,dataset/gt/27_3600.npy,dataset/alt/27_3600_alt.npy,27,dublaz/F_150326_132400.laz
20200,dataset/gt/31_1071.npy,dataset/alt/31_1071_alt.npy,31,dublaz/F_150326_131220.laz
20201,dataset/gt/37_1049.npy,dataset/alt/37_1049_alt.npy,37,dublaz/F_150326_160709.laz
20202,dataset/gt/27_94.npy,dataset/alt/27_94_alt.npy,27,dublaz/F_150326_132400.laz
20203,dataset/gt/24_74.npy,dataset/alt/24_74_alt.npy,24,dublaz/F_150326_124922.laz
20204,dataset/gt/3_594.npy,dataset/alt/3_594_alt.npy,3,dublaz/F_150326_122941.laz
20205,dataset/gt/19_2656.npy,dataset/alt/19_2656_alt.npy,19,dublaz/F_150326_154909.laz
20206,dataset/gt/31_1145.npy,dataset/alt/31_1145_alt.npy,31,dublaz/F_150326_131220.laz
20207,dataset/gt/9_260.npy,dataset/alt/9_260_alt.npy,9,dublaz/F_150326_131440.laz
20208,dataset/gt/11_621.npy,dataset/alt/11_621_alt.npy,11,dublaz/F_150326_161001.laz
20209,dataset/gt/38_401.npy,dataset/alt/38_401_alt.npy,38,dublaz/F_150326_145523.laz
20210,dataset/gt/31_2235.npy,dataset/alt/31_2235_alt.npy,31,dublaz/F_150326_131220.laz
20211,dataset/gt/9_603.npy,dataset/alt/9_603_alt.npy,9,dublaz/F_150326_131440.laz
20212,dataset/gt/29_511.npy,dataset/alt/29_511_alt.npy,29,dublaz/F_150326_125429.laz
20213,dataset/gt/16_1275.npy,dataset/alt/16_1275_alt.npy,16,dublaz/F_150326_161223.laz
20214,dataset/gt/13_1547.npy,dataset/alt/13_1547_alt.npy,13,dublaz/F_150326_151147.laz
20215,dataset/gt/31_2161.npy,dataset/alt/31_2161_alt.npy,31,dublaz/F_150326_131220.laz
20216,dataset/gt/19_5248.npy,dataset/alt/19_5248_alt.npy,19,dublaz/F_150326_154909.laz
20217,dataset/gt/33_296.npy,dataset/alt/33_296_alt.npy,33,dublaz/F_150326_120403.laz
20218,dataset/gt/13_2561.npy,dataset/alt/13_2561_alt.npy,13,dublaz/F_150326_151147.laz
20219,dataset/gt/27_5515.npy,dataset/alt/27_5515_alt.npy,27,dublaz/F_150326_132400.laz
20220,dataset/gt/27_1135.npy,dataset/alt/27_1135_alt.npy,27,dublaz/F_150326_132400.laz
20221,dataset/gt/19_323.npy,dataset/alt/19_323_alt.npy,19,dublaz/F_150326_154909.laz
20222,dataset/gt/11_298.npy,dataset/alt/11_298_alt.npy,11,dublaz/F_150326_161001.laz
20223,dataset/gt/14_689.npy,dataset/alt/14_689_alt.npy,14,dublaz/F_150326_122222.laz
20224,dataset/gt/19_1272.npy,dataset/alt/19_1272_alt.npy,19,dublaz/F_150326_154909.laz
20225,dataset/gt/29_353.npy,dataset/alt/29_353_alt.npy,29,dublaz/F_150326_125429.laz
20226,dataset/gt/3_815.npy,dataset/alt/3_815_alt.npy,3,dublaz/F_150326_122941.laz
20227,dataset/gt/37_218.npy,dataset/alt/37_218_alt.npy,37,dublaz/F_150326_160709.laz
20228,dataset/gt/19_223.npy,dataset/alt/19_223_alt.npy,19,dublaz/F_150326_154909.laz
20229,dataset/gt/19_4343.npy,dataset/alt/19_4343_alt.npy,19,dublaz/F_150326_154909.laz
20230,dataset/gt/19_4383.npy,dataset/alt/19_4383_alt.npy,19,dublaz/F_150326_154909.laz
20231,dataset/gt/13_2685.npy,dataset/alt/13_2685_alt.npy,13,dublaz/F_150326_151147.laz
20232,dataset/gt/27_3950.npy,dataset/alt/27_3950_alt.npy,27,dublaz/F_150326_132400.laz
20233,dataset/gt/18_624.npy,dataset/alt/18_624_alt.npy,18,dublaz/F_150326_160443.laz
20234,dataset/gt/20_382.npy,dataset/alt/20_382_alt.npy,20,dublaz/F_150326_120854.laz
20235,dataset/gt/12_376.npy,dataset/alt/12_376_alt.npy,12,dublaz/F_150326_150519.laz
20236,dataset/gt/18_1055.npy,dataset/alt/18_1055_alt.npy,18,dublaz/F_150326_160443.laz
20237,dataset/gt/36_186.npy,dataset/alt/36_186_alt.npy,36,dublaz/F_150326_134430.laz
20238,dataset/gt/19_1425.npy,dataset/alt/19_1425_alt.npy,19,dublaz/F_150326_154909.laz
20239,dataset/gt/13_1375.npy,dataset/alt/13_1375_alt.npy,13,dublaz/F_150326_151147.laz
20240,dataset/gt/24_789.npy,dataset/alt/24_789_alt.npy,24,dublaz/F_150326_124922.laz
20241,dataset/gt/20_1197.npy,dataset/alt/20_1197_alt.npy,20,dublaz/F_150326_120854.laz
20242,dataset/gt/20_1001.npy,dataset/alt/20_1001_alt.npy,20,dublaz/F_150326_120854.laz
20243,dataset/gt/13_1546.npy,dataset/alt/13_1546_alt.npy,13,dublaz/F_150326_151147.laz
20244,dataset/gt/20_1142.npy,dataset/alt/20_1142_alt.npy,20,dublaz/F_150326_120854.laz
20245,dataset/gt/24_126.npy,dataset/alt/24_126_alt.npy,24,dublaz/F_150326_124922.laz
20246,dataset/gt/19_873.npy,dataset/alt/19_873_alt.npy,19,dublaz/F_150326_154909.laz
20247,dataset/gt/22_712.npy,dataset/alt/22_712_alt.npy,22,dublaz/F_150326_123922.laz
20248,dataset/gt/35_942.npy,dataset/alt/35_942_alt.npy,35,dublaz/F_150326_120025.laz
20249,dataset/gt/19_4320.npy,dataset/alt/19_4320_alt.npy,19,dublaz/F_150326_154909.laz
20250,dataset/gt/11_812.npy,dataset/alt/11_812_alt.npy,11,dublaz/F_150326_161001.laz
20251,dataset/gt/1_972.npy,dataset/alt/1_972_alt.npy,1,dublaz/F_150326_125917.laz
20252,dataset/gt/19_1918.npy,dataset/alt/19_1918_alt.npy,19,dublaz/F_150326_154909.laz
20253,dataset/gt/19_5846.npy,dataset/alt/19_5846_alt.npy,19,dublaz/F_150326_154909.laz
20254,dataset/gt/29_489.npy,dataset/alt/29_489_alt.npy,29,dublaz/F_150326_125429.laz
20255,dataset/gt/12_405.npy,dataset/alt/12_405_alt.npy,12,dublaz/F_150326_150519.laz
20256,dataset/gt/1_924.npy,dataset/alt/1_924_alt.npy,1,dublaz/F_150326_125917.laz
20257,dataset/gt/13_130.npy,dataset/alt/13_130_alt.npy,13,dublaz/F_150326_151147.laz
20258,dataset/gt/10_97.npy,dataset/alt/10_97_alt.npy,10,dublaz/F_150326_155529.laz
20259,dataset/gt/13_1757.npy,dataset/alt/13_1757_alt.npy,13,dublaz/F_150326_151147.laz
20260,dataset/gt/18_699.npy,dataset/alt/18_699_alt.npy,18,dublaz/F_150326_160443.laz
20261,dataset/gt/9_322.npy,dataset/alt/9_322_alt.npy,9,dublaz/F_150326_131440.laz
20262,dataset/gt/12_265.npy,dataset/alt/12_265_alt.npy,12,dublaz/F_150326_150519.laz
20263,dataset/gt/24_717.npy,dataset/alt/24_717_alt.npy,24,dublaz/F_150326_124922.laz
20264,dataset/gt/9_447.npy,dataset/alt/9_447_alt.npy,9,dublaz/F_150326_131440.laz
20265,dataset/gt/29_62.npy,dataset/alt/29_62_alt.npy,29,dublaz/F_150326_125429.laz
20266,dataset/gt/13_882.npy,dataset/alt/13_882_alt.npy,13,dublaz/F_150326_151147.laz
20267,dataset/gt/19_2735.npy,dataset/alt/19_2735_alt.npy,19,dublaz/F_150326_154909.laz
20268,dataset/gt/27_3376.npy,dataset/alt/27_3376_alt.npy,27,dublaz/F_150326_132400.laz
20269,dataset/gt/9_914.npy,dataset/alt/9_914_alt.npy,9,dublaz/F_150326_131440.laz
20270,dataset/gt/19_5112.npy,dataset/alt/19_5112_alt.npy,19,dublaz/F_150326_154909.laz
20271,dataset/gt/19_1810.npy,dataset/alt/19_1810_alt.npy,19,dublaz/F_150326_154909.laz
20272,dataset/gt/19_1979.npy,dataset/alt/19_1979_alt.npy,19,dublaz/F_150326_154909.laz
20273,dataset/gt/24_754.npy,dataset/alt/24_754_alt.npy,24,dublaz/F_150326_124922.laz
20274,dataset/gt/27_3.npy,dataset/alt/27_3_alt.npy,27,dublaz/F_150326_132400.laz
20275,dataset/gt/19_4057.npy,dataset/alt/19_4057_alt.npy,19,dublaz/F_150326_154909.laz
20276,dataset/gt/31_1898.npy,dataset/alt/31_1898_alt.npy,31,dublaz/F_150326_131220.laz
20277,dataset/gt/27_4648.npy,dataset/alt/27_4648_alt.npy,27,dublaz/F_150326_132400.laz
20278,dataset/gt/1_834.npy,dataset/alt/1_834_alt.npy,1,dublaz/F_150326_125917.laz
20279,dataset/gt/1_494.npy,dataset/alt/1_494_alt.npy,1,dublaz/F_150326_125917.laz
20280,dataset/gt/20_869.npy,dataset/alt/20_869_alt.npy,20,dublaz/F_150326_120854.laz
20281,dataset/gt/26_111.npy,dataset/alt/26_111_alt.npy,26,dublaz/F_150326_124415.laz
20282,dataset/gt/31_2483.npy,dataset/alt/31_2483_alt.npy,31,dublaz/F_150326_131220.laz
20283,dataset/gt/27_4379.npy,dataset/alt/27_4379_alt.npy,27,dublaz/F_150326_132400.laz
20284,dataset/gt/13_1632.npy,dataset/alt/13_1632_alt.npy,13,dublaz/F_150326_151147.laz
20285,dataset/gt/31_2018.npy,dataset/alt/31_2018_alt.npy,31,dublaz/F_150326_131220.laz
20286,dataset/gt/1_655.npy,dataset/alt/1_655_alt.npy,1,dublaz/F_150326_125917.laz
20287,dataset/gt/11_109.npy,dataset/alt/11_109_alt.npy,11,dublaz/F_150326_161001.laz
20288,dataset/gt/27_1054.npy,dataset/alt/27_1054_alt.npy,27,dublaz/F_150326_132400.laz
20289,dataset/gt/35_450.npy,dataset/alt/35_450_alt.npy,35,dublaz/F_150326_120025.laz
20290,dataset/gt/33_186.npy,dataset/alt/33_186_alt.npy,33,dublaz/F_150326_120403.laz
20291,dataset/gt/24_646.npy,dataset/alt/24_646_alt.npy,24,dublaz/F_150326_124922.laz
20292,dataset/gt/27_2147.npy,dataset/alt/27_2147_alt.npy,27,dublaz/F_150326_132400.laz
20293,dataset/gt/35_593.npy,dataset/alt/35_593_alt.npy,35,dublaz/F_150326_120025.laz
20294,dataset/gt/19_4410.npy,dataset/alt/19_4410_alt.npy,19,dublaz/F_150326_154909.laz
20295,dataset/gt/19_5827.npy,dataset/alt/19_5827_alt.npy,19,dublaz/F_150326_154909.laz
20296,dataset/gt/14_882.npy,dataset/alt/14_882_alt.npy,14,dublaz/F_150326_122222.laz
20297,dataset/gt/13_715.npy,dataset/alt/13_715_alt.npy,13,dublaz/F_150326_151147.laz
20298,dataset/gt/24_134.npy,dataset/alt/24_134_alt.npy,24,dublaz/F_150326_124922.laz
20299,dataset/gt/19_1541.npy,dataset/alt/19_1541_alt.npy,19,dublaz/F_150326_154909.laz
20300,dataset/gt/31_1431.npy,dataset/alt/31_1431_alt.npy,31,dublaz/F_150326_131220.laz
20301,dataset/gt/13_2144.npy,dataset/alt/13_2144_alt.npy,13,dublaz/F_150326_151147.laz
20302,dataset/gt/31_633.npy,dataset/alt/31_633_alt.npy,31,dublaz/F_150326_131220.laz
20303,dataset/gt/19_4801.npy,dataset/alt/19_4801_alt.npy,19,dublaz/F_150326_154909.laz
20304,dataset/gt/36_610.npy,dataset/alt/36_610_alt.npy,36,dublaz/F_150326_134430.laz
20305,dataset/gt/11_898.npy,dataset/alt/11_898_alt.npy,11,dublaz/F_150326_161001.laz
20306,dataset/gt/24_755.npy,dataset/alt/24_755_alt.npy,24,dublaz/F_150326_124922.laz
20307,dataset/gt/19_2262.npy,dataset/alt/19_2262_alt.npy,19,dublaz/F_150326_154909.laz
20308,dataset/gt/19_2101.npy,dataset/alt/19_2101_alt.npy,19,dublaz/F_150326_154909.laz
20309,dataset/gt/5_385.npy,dataset/alt/5_385_alt.npy,5,dublaz/F_150326_160149.laz
20310,dataset/gt/27_567.npy,dataset/alt/27_567_alt.npy,27,dublaz/F_150326_132400.laz
20311,dataset/gt/12_182.npy,dataset/alt/12_182_alt.npy,12,dublaz/F_150326_150519.laz
20312,dataset/gt/11_948.npy,dataset/alt/11_948_alt.npy,11,dublaz/F_150326_161001.laz
20313,dataset/gt/13_35.npy,dataset/alt/13_35_alt.npy,13,dublaz/F_150326_151147.laz
20314,dataset/gt/37_1280.npy,dataset/alt/37_1280_alt.npy,37,dublaz/F_150326_160709.laz
20315,dataset/gt/27_3226.npy,dataset/alt/27_3226_alt.npy,27,dublaz/F_150326_132400.laz
20316,dataset/gt/19_4757.npy,dataset/alt/19_4757_alt.npy,19,dublaz/F_150326_154909.laz
20317,dataset/gt/22_133.npy,dataset/alt/22_133_alt.npy,22,dublaz/F_150326_123922.laz
20318,dataset/gt/27_1009.npy,dataset/alt/27_1009_alt.npy,27,dublaz/F_150326_132400.laz
20319,dataset/gt/3_545.npy,dataset/alt/3_545_alt.npy,3,dublaz/F_150326_122941.laz
20320,dataset/gt/14_149.npy,dataset/alt/14_149_alt.npy,14,dublaz/F_150326_122222.laz
20321,dataset/gt/19_2993.npy,dataset/alt/19_2993_alt.npy,19,dublaz/F_150326_154909.laz
20322,dataset/gt/38_995.npy,dataset/alt/38_995_alt.npy,38,dublaz/F_150326_145523.laz
